id,image_url,page_url,Title,Actors,Production,Director,Release_date,Genre,Awards,Critic_Score,Runtime
371310,https://m.media-amazon.com/images/M/MV5BNmI2NDZhZGEtOTU1Yy00ZGRiLTg3ZTUtZmE2YzYyMDY0OTcyXkEyXkFqcGdeQXVyMzcyMTI2MTI@._V1_SX300.jpg,https://www.imdb.com/title/tt2536070/,Supremo,"Alfred Vargas, Mon Confiado, Nicco Manalo, Alex Vincent Medina",N/A,Richard Somes,05 Dec 2012,"Biography, Drama",4 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A
371311,https://m.media-amazon.com/images/M/MV5BY2FiNGQ2YmMtMTU3Yy00MDI5LWJhNzktMzhkMjFjMDliZTM4XkEyXkFqcGdeQXVyMjM3NDU4Mjg@._V1_SX300.jpg,https://www.imdb.com/title/tt2536074/,Rising Tide: A Story of Miami Artists,"Brook Dorsch, Brookhart Jonquil, Jen Stark",N/A,Andrew Hevia,15 Nov 2012,Documentary,N/A,[],57 min
371312,N/A,https://www.imdb.com/title/tt2536080/,Taglish,"Dado Javier, Loleng Hernandez-Javier",N/A,Gym Lumbera,13 Nov 2012,Drama,2 nominations.,[],45 min
371313,https://m.media-amazon.com/images/M/MV5BZjI2YTVjNDMtMDU4OS00MDAzLTg2YjgtYzc1MWIwZGE2NmQ5XkEyXkFqcGdeQXVyMTgyNDk1OTY@._V1_SX300.jpg,https://www.imdb.com/title/tt2536086/,Quarantine L.A.,"Bo Lennart Robert Linton, Eugenia Kuzmina, Nina Kate, Adrian Voo",Magic Elevator,Filip Maciejewicz,17 Mar 2016,"Horror, Sci-Fi",N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",75 min
371314,N/A,https://www.imdb.com/title/tt2536122/,This Is Roller Derby,April Ritzenthaler,N/A,Daniel Hayward,11 Oct 2011,Documentary,N/A,[],82 min
371315,https://m.media-amazon.com/images/M/MV5BMjE1NDg5NjQ3MV5BMl5BanBnXkFtZTgwODA5NTY0NjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2536124/,I Survived a Zombie Holocaust,"Harley Neville, Jocelyn Christian, Ben Baker, Mike Edward",38 Pictures,Guy Pigden,N/A,"Comedy, Horror",1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}]",104 min
371316,N/A,https://www.imdb.com/title/tt2536128/,The Pimping of Pinnochio Jersey,N/A,N/A,Sharon McHenryPower,N/A,"Drama, Thriller",N/A,[],N/A
371317,https://m.media-amazon.com/images/M/MV5BNjUwODk5NTcwN15BMl5BanBnXkFtZTcwOTIyMjIyOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2536136/,Supernal Darkness/Protege Project,"Larry L Andrews, Craig Robert Bruss, Rich Chavez, Jade Gonzales",N/A,N/A,N/A,"Action, Horror, Thriller",N/A,[],N/A
371318,https://m.media-amazon.com/images/M/MV5BNTgxNzE4MTE1MV5BMl5BanBnXkFtZTgwNTAwMjc5ODE@._V1_SX300.jpg,https://www.imdb.com/title/tt2536246/,Destination Planet Negro,"Tosin Morohunfola, Danielle Cooper, Kevin Willmott, Trai Byers",N/A,Kevin Willmott,N/A,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",98 min
371319,N/A,https://www.imdb.com/title/tt2536276/,Hendrix 70: Live at Woodstock,"Jimi Hendrix, Billy Cox, John Mitchell, Eddie Kramer",Omniverse Vision,Bob Smeaton,26 Nov 2012,"Documentary, Music",N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A
371320,N/A,https://www.imdb.com/title/tt2536280/,Jungle Love,"Gloria Morales, Mei Bastes, Martin Riffer, Edgardo Amar",N/A,Sherad Anthony Sanchez,12 Nov 2012,Drama,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",85 min
371321,https://m.media-amazon.com/images/M/MV5BMjA3NDc0NDcwOF5BMl5BanBnXkFtZTcwODA0OTU4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2536298/,The Slut Always Rides Shotgun,"Mike Voutsinos, Ryan Feeley, Samantha Elmer, Melinda Neyman",N/A,Nate Lyles,14 Aug 2013,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}]",140 min
371322,https://m.media-amazon.com/images/M/MV5BZWZmYjNlZGItNzk5Mi00MzE2LWI5NDQtZDU1MGY3MzBhZTRjXkEyXkFqcGdeQXVyMTEwNTQxMjQ@._V1_SX300.jpg,https://www.imdb.com/title/tt2536306/,Celestial Wives of the Meadow Mari,"Yuliya Aug, Yana Esipovich, Vasiliy Domrachyov, Darya Ekamasova",N/A,Aleksey Fedorchenko,17 Jan 2014,Drama,10 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",106 min
371323,https://m.media-amazon.com/images/M/MV5BMzNkNmI0MzEtNDRlZS00MTQ3LTlkMDgtYWYxZTQyODRlNmQyXkEyXkFqcGdeQXVyMTEwNTQxMjQ@._V1_SX300.jpg,https://www.imdb.com/title/tt2536310/,Eternal Homecoming,"Oleg Tabakov, Alla Demidova, Renata Litvinova, Sergey Makovetskiy",N/A,Kira Muratova,03 Oct 2013,Drama,2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",114 min
371324,N/A,https://www.imdb.com/title/tt2536312/,Avanti popolo,"André Gatti, Carlos Reichenbach, Eduardo Valente, Marcos Bertoni",N/A,Michael Wahrmann,12 Jun 2014,Drama,4 wins.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",72 min
371325,N/A,https://www.imdb.com/title/tt2536316/,Picas,"Pauls Iklavs, Reinis Stabins",N/A,Laila Pakalnina,11 Nov 2012,Drama,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",63 min
371326,N/A,https://www.imdb.com/title/tt2536322/,Pezzi,N/A,N/A,Luca Ferrari,12 Nov 2012,Documentary,1 win.,[],70 min
371327,https://m.media-amazon.com/images/M/MV5BMTU3NjY4ODk3MF5BMl5BanBnXkFtZTcwOTk0NDA4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2536332/,Chances,"Hunter Fite, Balbinka Korzeniowska, Jon Morgan Woodward, Lydia Muijen",N/A,Han Rhyu,01 May 2013,"Drama, Romance, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",91 min
371328,https://m.media-amazon.com/images/M/MV5BMTgwOTIwNDAzNV5BMl5BanBnXkFtZTgwOTE4Mzg1MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2536366/,Sitting Next to Zoe,"Lea Bloch, Siir Eloglu, Runa Greiner, Charlie Gustafsson",N/A,Ivana Lalovic,11 Nov 2013,"Comedy, Drama, Family",3 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",90 min
371329,https://m.media-amazon.com/images/M/MV5BMjI1NTk3ODA4M15BMl5BanBnXkFtZTcwNDYwMDgwOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2536426/,Poker AM,"Artashes Aleksanyan, Hovhannes Azoyan, Shorena Begashvili, Lili Elbakyan",N/A,David Babakhanyan,04 Oct 2012,"Adventure, Comedy",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",101 min
371330,https://m.media-amazon.com/images/M/MV5BOWI2OTdkMDgtNGEyNC00NTUyLTk1NzMtNjRlM2FiN2Q0NWVjXkEyXkFqcGdeQXVyMjA2MTE0NzM@._V1_SX300.jpg,https://www.imdb.com/title/tt2536428/,Smart Ass,"Thomas Blumenthal, Alice Isaaz, Jean-Baptiste Lafarge, Karim Ait M'Hand",Wild Bunch,Kim Chapiron,02 Apr 2014,"Comedy, Drama",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}]",90 min
371331,https://m.media-amazon.com/images/M/MV5BMjMxMzc4NTEyN15BMl5BanBnXkFtZTgwNDgyMjA3MTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2536436/,App,"Hannah Hoekstra, Isis Cabolet, Robert de Hoog, Mark van Eeuwen","2CFILM, Just Bridge Entertainment, Just Film Distribution",Bobby Boermans,09 May 2014,"Sci-Fi, Thriller",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",75 min
371332,N/A,https://www.imdb.com/title/tt2536448/,Youth,"Esther Garrel, Didier Bezace, Émile Bertherat, Lucia Sanchez",Pyramide Distribution,Justine Malle,03 Jul 2013,"Drama, Family",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",75 min
371333,N/A,https://www.imdb.com/title/tt2536452/,"Gustav Mahler, autopsie d'un génie",N/A,N/A,Andy Sommer,18 May 2011,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A
371334,https://m.media-amazon.com/images/M/MV5BNmVkM2E3NTgtMWVlNy00MDg4LWFhMzMtYjIzYzBlZWRjMTY0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,https://www.imdb.com/title/tt2536474/,Bloody Lip,"Patrick Koupland, Jon McKenna, Bekka Bowling, Dominic McHale",N/A,Adriel Leff,N/A,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",52 min
371335,https://m.media-amazon.com/images/M/MV5BMjI0MTYxNTI3MV5BMl5BanBnXkFtZTcwMjk0OTg1OQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2536504/,The Merging of Dance and Cinema: The Process,"Ricardo De Paula II, Marise Dinis, Heloísa Domingues, Jacqueline Gimenes",N/A,"André Semenza, Fernanda Lippi",N/A,"Documentary, Drama",N/A,[],50 min
371336,N/A,https://www.imdb.com/title/tt2536554/,Aruite,N/A,N/A,Shirouyasu Suzuki,N/A,N/A,N/A,[],N/A
371337,N/A,https://www.imdb.com/title/tt2536572/,Ôoku: Ukiehiren,"Hirofumi Araki, Yoshiko Mannen, Keiko Shiroma, Jun Suzuki",N/A,Kiyoshi Yamamoto,22 Nov 2008,Romance,N/A,[],80 min
371338,N/A,https://www.imdb.com/title/tt2536602/,Emboscats. Memòria d'una geografia secreta,N/A,N/A,"Esther Miralles, Dani Sala, Núria Sala",03 Feb 2012,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A
371339,N/A,https://www.imdb.com/title/tt2536700/,Dimmi che destino avrò,"Vesna Bajramovic, Luli Bitri, Salvatore Cantalupo, Davide Careddu",N/A,Peter Marcias,06 Dec 2012,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A
371340,N/A,https://www.imdb.com/title/tt2536708/,Timeshifters 2: Alternate Present,"Szabó Antal, Bolla Attila, Harczi Bence, Esses Judit",N/A,N/A,12 Oct 2012,Sci-Fi,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",62 min
371341,N/A,https://www.imdb.com/title/tt2536718/,General Strike,N/A,N/A,"Matthieu Chatellier, Daniela de Felice",01 May 2007,Documentary,N/A,[],100 min
371342,N/A,https://www.imdb.com/title/tt2536724/,Tonga: The Last Place on Earth,N/A,N/A,Phil Travis,28 May 2013,Documentary,N/A,[],N/A
371343,https://m.media-amazon.com/images/M/MV5BMTYyNTI3MjAzNF5BMl5BanBnXkFtZTcwMjA0NzcxOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2536776/,Idõugrók - Sötét Jövõ,"Véber Zoltán, Bolla Attila, Harczi Bence, Tokodi Sandor",N/A,Esses Tamás,16 May 2012,Sci-Fi,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",102 min
371344,https://m.media-amazon.com/images/M/MV5BMjI2MDY5NDA2M15BMl5BanBnXkFtZTcwMDQ2NjYxOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2536780/,Idõugrók 2 - Alternatív jelen,"Esses Tamás, Véber Zoltán, Tokodi Sandor, Bolla Attila",N/A,Esses Tamás,12 Oct 2012,Sci-Fi,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",62 min
371345,N/A,https://www.imdb.com/title/tt2536806/,Saving Prosperity,"Tony Longo, Craig Zucchero, Katie Uhlmann, Terry Grant",N/A,Darwin Brooks,N/A,"Comedy, Crime",N/A,[],N/A
371346,https://m.media-amazon.com/images/M/MV5BMTgyY2JmMzQtMjYzNy00OTNhLWE0MzMtMGVkNzA3YzY2YWYyXkEyXkFqcGdeQXVyNTgyMzQ5MTg@._V1_SX300.jpg,https://www.imdb.com/title/tt2536816/,No Burqas Behind Bars,N/A,N/A,"Maryam Ebrahimi, Nima Sarvestani",01 Sep 2013,"Documentary, Drama",4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",77 min
371347,https://m.media-amazon.com/images/M/MV5BMTgyMTY5ODUzN15BMl5BanBnXkFtZTcwMTg2ODA4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2536884/,Passfire,N/A,N/A,"Jesse Veverka, Jeremy Veverka",04 Jul 2016,"Documentary, Adventure",N/A,[],119 min
371348,https://m.media-amazon.com/images/M/MV5BMTU3MjQwNjIwMl5BMl5BanBnXkFtZTgwNzE2NzA2MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2537022/,The Biggest Loser: Power X-Train,N/A,N/A,N/A,01 Dec 2012,N/A,N/A,[],59 min
371349,https://m.media-amazon.com/images/M/MV5BOGI0ZDNiMzgtZWJmMy00NDMwLTliYjAtNDRkZGE1NmY2YjNkXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2537026/,L'uomo doppio,"Damien Modolo, Barbara Modugno, Christian Rainer, William Ranieri",N/A,Cosimo Terlizzi,24 Nov 2012,Biography,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",67 min
371350,https://m.media-amazon.com/images/M/MV5BMTkzMDQzNDQ5NF5BMl5BanBnXkFtZTcwOTIwMjMzOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2537064/,Route of Acceptance,"Emily Alatalo, Ry Barrett, Wade Gamble, Yvonne Gauthier",To Each Her Own Films,Heather Tobin,01 Oct 2012,Drama,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",114 min
371351,https://m.media-amazon.com/images/M/MV5BZmFiMzZhNGMtMGEyNS00YmZhLWFjMzItM2NlOGVlZTk1ZjEyXkEyXkFqcGdeQXVyNTI5NTAzMTM@._V1_SX300.jpg,https://www.imdb.com/title/tt2537120/,Black & White,"Juliana Aiden, Anna Fikhman, Anna Lakomy",N/A,Michael Ray,04 May 2013,Drama,N/A,[],N/A
371352,https://m.media-amazon.com/images/M/MV5BMjI0NzU1OTI3NF5BMl5BanBnXkFtZTgwODE2NzA2MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2537126/,We Are Water,N/A,N/A,Jill Heinerth,12 May 2013,"Documentary, Adventure, Biography",N/A,[],53 min
371353,N/A,https://www.imdb.com/title/tt2537138/,Committed,Vic Cohen,N/A,"Reed Grinsell, Howie Mandel, Steve Sunshine",N/A,"Documentary, Biography, Comedy",N/A,[],64 min
371354,https://m.media-amazon.com/images/M/MV5BMTc1Nzk3NjM0M15BMl5BanBnXkFtZTgwMjM5MzYyMDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2537176/,I Spit on Your Grave 2,"Jemma Dallender, Joe Absolom, Yavor Baharov, George Zlatarev",CineTel Films,Steven R. Monroe,05 Sep 2013,"Horror, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",106 min
371355,N/A,https://www.imdb.com/title/tt2537350/,Fraylandia,"Mirta Colombo, Sandra Dodera, Estela Vence, Delia Villalba",N/A,"Sebastián Mayayo, Ramiro Ozer Ami",01 Nov 2011,"Documentary, Comedy, Drama",N/A,[],75 min
371356,https://m.media-amazon.com/images/M/MV5BMjA1OTQ4MDEyM15BMl5BanBnXkFtZTgwMDEyODExMTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2537376/,Cherry Cottage: The Story of an American House,"Barbara Allen, Henry W. Art, Peter Begley, Sally Higginson Begley",N/A,Dave Simonds,N/A,"Documentary, Biography, Family",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",77 min
371357,https://m.media-amazon.com/images/M/MV5BNjc1NjIxMDk0MF5BMl5BanBnXkFtZTgwNjc5MzkyNjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2537390/,Slow Learners,"Adam Pally, Megan Neuringer, Bobby Spears Jr., Peter Grosz",N/A,"Don Argott, Sheena M. Joyce",19 Aug 2015,"Comedy, Romance",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",96 min
371358,https://m.media-amazon.com/images/M/MV5BMDcyMTAzNTktZjA2Yy00NTdkLWE1ZGUtMWVmZjUwNzUyYTJlXkEyXkFqcGdeQXVyMjc3NzMzNjk@._V1_SX300.jpg,https://www.imdb.com/title/tt2537428/,"Valaam, l'archipel des moines",N/A,N/A,Francois Lespes,26 Nov 2012,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",54 min
371359,N/A,https://www.imdb.com/title/tt2537464/,To Russia with Love,N/A,N/A,Mark Johnston,29 Sep 2012,Documentary,N/A,[],N/A
371360,N/A,https://www.imdb.com/title/tt2537552/,Pretty Brutal,N/A,N/A,Monica de Alwis,25 Apr 2013,"Documentary, Action, Drama",N/A,[],62 min
371361,https://m.media-amazon.com/images/M/MV5BYTU5ZDhjNWYtM2ZmMC00ODZjLTkzMGQtYzFkZTRhYWNiODYwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,https://www.imdb.com/title/tt2537608/,Gun's Eye,"Jerry Koch, Teresa M. Wingerter, Scot Heminger, Brigette Baker",N/A,"Paul I. Clear, Jerry Koch",N/A,Horror,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",96 min
371362,https://m.media-amazon.com/images/M/MV5BYWRjNjc4M2YtODI3MC00NmUyLWI3Y2EtYTM1YTAwM2EwOTUxXkEyXkFqcGdeQXVyMTY5MjUyNTA@._V1_SX300.jpg,https://www.imdb.com/title/tt2537776/,Vagabond of Sex,"Hatsuo Yamaya, Kumiko Ara, Rika Mizuki, Kemi Ichiboshi",N/A,Kôji Wakamatsu,12 Sep 1967,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",78 min
371363,N/A,https://www.imdb.com/title/tt2537822/,Wrecked,"Jeff Ackerman, Ari Avellino, Lauren Bancroft, Paul Bayley",N/A,Ben Proulx,N/A,Drama,N/A,[],1 h 8 min
371364,https://m.media-amazon.com/images/M/MV5BMTM5MDc2Nzg5N15BMl5BanBnXkFtZTcwMDA4NTU3OQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2537896/,A South Bronx Family,"Wendy Perez, Tania Morales, Carlos Vasquez, Elba Perez",N/A,Kase Pena,N/A,"Documentary, Drama",N/A,[],90 min
371365,https://m.media-amazon.com/images/M/MV5BNTRlMDk1ZmYtM2ZlNi00NWY2LWFmZmQtYWVmNmFlZDI5MTNlXkEyXkFqcGdeQXVyMjEyMTA3NjQ@._V1_SX300.jpg,https://www.imdb.com/title/tt2538002/,Burning Hope: The Making of Hitman Absolution,"Tore Blystad, Christian Elverdam, Hakan Abrak, Simon Unger",N/A,"Anthony Caulfield, Nicola Caulfield",20 Nov 2012,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '9.0/10'}]",59 min
371366,N/A,https://www.imdb.com/title/tt2538022/,Klänge des Verschweigens,N/A,N/A,Klaus Stanjek,N/A,Documentary,N/A,[],1 h 30 min
371367,https://m.media-amazon.com/images/M/MV5BMTkyODc2MTMzNF5BMl5BanBnXkFtZTcwNTUzNjE1OQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2538128/,100 Degrees Below Zero,"Jeff Fahey, Sara Malakul Lane, Marc Ewins, John Rhys-Davies",The Asylum,R.D. Braunstein,13 Apr 2013,"Action, Adventure, Drama, Sci-Fi, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}]",89 min
371368,https://m.media-amazon.com/images/M/MV5BMjE0OTQ5OTQ0NF5BMl5BanBnXkFtZTgwMzgzMDU3MTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2538130/,Return to Zero,"Minnie Driver, Paul Adelstein, Alfred Molina, Connie Nielsen",Cannonball Productions,Sean Hanish,08 Mar 2014,Drama,Nominated for 1 Primetime Emmy. Another 1 win & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}]",104 min
371369,https://m.media-amazon.com/images/M/MV5BMzcyMmUyZmEtM2RiYS00MzJjLWI0OTgtOTFhZjk0YmY3ZDZhXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_SX300.jpg,https://www.imdb.com/title/tt2538176/,Shake Rattle and Roll Fourteen: The Invasion,"Herbert Bautista, Janice de Belen, Arlene Muhlach, Dennis Padilla",N/A,Chito S. Roño,25 Dec 2012,"Action, Adventure, Comedy",1 win & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",N/A
371370,https://m.media-amazon.com/images/M/MV5BM2E3ODc4YjAtMGMxMi00YWU1LWEzZTMtZTNiZGQ5NDkzNDZhXkEyXkFqcGdeQXVyMDc3ODUxNg@@._V1_SX300.jpg,https://www.imdb.com/title/tt2538204/,#Lucky Number,"Tom Pelphrey, Natalie Hall, Method Man, Malcolm Goodwin",N/A,Brendan Gabriel Murphy,01 Sep 2015,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",80 min
371371,https://m.media-amazon.com/images/M/MV5BZTgwY2RkYjktYTllMi00ZjIyLTlhNWUtZDhmZjNlYzc2ZmIwXkEyXkFqcGdeQXVyMzM2MDI2MDI@._V1_SX300.jpg,https://www.imdb.com/title/tt2538222/,You're Killing Me Susana,"Gael García Bernal, Verónica Echegui, Ashley Hinshaw, Jadyn Wong",N/A,Roberto Sneider,19 Aug 2016,"Comedy, Drama, Romance",4 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",100 min
371372,N/A,https://www.imdb.com/title/tt2538280/,Liver and Onions,"Trina Colon, Truth Bea Colon, Kevin Deon, Rose Hill",N/A,Kevin Deon,12 Nov 2012,Family,N/A,[],N/A
371373,N/A,https://www.imdb.com/title/tt2538292/,Oy Mama,Noa Maiman,N/A,Noa Maiman,11 Apr 2010,Documentary,N/A,[],N/A
371374,N/A,https://www.imdb.com/title/tt2538308/,Girl from Birch Creek,Nina Totenberg,N/A,Emily Haddad,01 Nov 2012,"Documentary, Biography, History",N/A,[],58 min
371375,N/A,https://www.imdb.com/title/tt2538340/,Vegas Luck,"Kevin Deon, Gladis Giada, Rusty Meyers, George Miklos",N/A,Jiro Enomoto,05 Oct 2011,Comedy,N/A,[],N/A
371376,N/A,https://www.imdb.com/title/tt2538460/,Daylight Come,"Robin Tabbiner, Wendy Merritt",N/A,Evan Vetter,11 Oct 2014,"Documentary, Drama, News",N/A,[],N/A
371377,https://m.media-amazon.com/images/M/MV5BYWQzYWRhMTQtZWMzMC00Nzk0LWJjNTktOWE1NDAxZTFiZmNmXkEyXkFqcGdeQXVyMTY2MzYyNzA@._V1_SX300.jpg,https://www.imdb.com/title/tt2538488/,This Consuming Love,"Wilson Assis, Lauro Bonfim, Juka Goulart, Gatto Larsen",N/A,"Allan Ribeiro, Douglas Soares(co-director)",23 Sep 2012,"Documentary, Biography, Drama, Musical",4 wins.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",80 min
371378,N/A,https://www.imdb.com/title/tt2538506/,Joann Sfar Draws from Memory,Joann Sfar,N/A,Sam Ball,N/A,Documentary,N/A,[],57 min
371379,https://m.media-amazon.com/images/M/MV5BMTQyODcxOTg3N15BMl5BanBnXkFtZTcwODkzMjczOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2538514/,Hunger in America,James Denton,Indiewood Pictures,Zac Adams,07 May 2014,Documentary,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",60 min
371380,N/A,https://www.imdb.com/title/tt2538614/,Sathu,"Ashiraya Peerapatkunchaya, Thodsapol Siriwiwat, Petchtai Wongkamlao",N/A,Dulyasit Niyomgul,19 Feb 2009,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A
371381,N/A,https://www.imdb.com/title/tt2538620/,Threads of Belonging,"Stephanie Barber, Nicholas Frank, Carl Bogner, Dave Andrae",N/A,Jennifer Montgomery,01 Jan 2003,Drama,N/A,[],95 min
371382,https://m.media-amazon.com/images/M/MV5BMjIxODQ1ODU2M15BMl5BanBnXkFtZTcwNDk3MDA5OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2538652/,The Parkway Hauntings,"Cristina Lopez, Adriana Desimone, Bianca Biasi, Rebekah Biasi",N/A,"Bianca Biasi, Arnold Perez",N/A,Horror,N/A,[],N/A
371383,https://m.media-amazon.com/images/M/MV5BMTQ1ODk1NjY4N15BMl5BanBnXkFtZTgwMDEzNjcwMDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2538654/,Boule & Bill,"Franck Dubosc, Marina Foïs, Charles Crombez, Nicolas Vaude",N/A,"Alexandre Charlot, Franck Magnier",08 Nov 2013,"Comedy, Family",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",82 min
371384,N/A,https://www.imdb.com/title/tt2538718/,Nekomimi,N/A,N/A,Jun Kurosawa,N/A,N/A,N/A,[],N/A
371385,https://m.media-amazon.com/images/M/MV5BNDg5NWY4MTctM2NlMC00Njk1LThjMDEtNWNlMzhiNjM3MjE1XkEyXkFqcGdeQXVyMzQ3NjYxNDk@._V1_SX300.jpg,https://www.imdb.com/title/tt2538726/,Loon Lake,"Dimitri Kouri, Diego Laurenti Sellers, Rosabell Laurenti Sellers, Lucia Luna",N/A,Mary Sellers,N/A,"Drama, Family, Thriller",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",73 min
371386,https://m.media-amazon.com/images/M/MV5BMTkxMTgxOTE5Ml5BMl5BanBnXkFtZTcwOTc0NDA4OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2538738/,Call of Babylon,"Stuart McKay, Christie Mitchell, Nicholas Sorrie, John-William Noble",N/A,"Graeme Noble, John-William Noble",N/A,"Action, Drama, Thriller",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",111 min
371387,N/A,https://www.imdb.com/title/tt2538740/,The Son of Elvis,N/A,N/A,N/A,N/A,Comedy,N/A,[],N/A
